ID,CTR_SRR23389308,CTR_SRR23389309,CTR_SRR23389310,CTR_SRR23389311,CTR_SRR23389312,CTR_SRR23389313,CTR_SRR23389314,CTR_SRR23389315,CTR_SRR23389316,CTR_SRR23389317,CTR_SRR23389319,CTR_SRR23389320,CTR_SRR23389321,CTR_SRR23389322,CTR_SRR23389323,CTR_SRR23389324,CTR_SRR23389325,CTR_SRR23389326,CTR_SRR23389327,CTR_SRR23389328,CTR_SRR23389331,CTR_SRR23389332,CTR_SRR23389333,CTR_SRR23389334,CTR_SRR23389335,CTR_SRR23389336,CTR_SRR23389337,CTR_SRR23389339,CTR_SRR23389340,CTR_SRR23389341,CTR_SRR23389330,CTR_SRR23389342,CTR_SRR23389343,CTR_SRR23389344,CTR_SRR23389345,CTR_SRR23389346,CTR_SRR23389347,CTR_SRR23389348,CTR_SRR23389350,CTR_SRR23389262,CTR_SRR23389263,CTR_SRR23389264,CTR_SRR23389265,CTR_SRR23389266,CTR_SRR23389267,CTR_SRR23389268,CTR_SRR23389269,CTR_SRR23389270,CTR_SRR23389272,CTR_SRR23389273,CTR_SRR23389274,CTR_SRR23389275,CTR_SRR23389276,CTR_SRR23389277,CTR_SRR23389278,CTR_SRR23389279,CTR_SRR23389280,CTR_SRR23389281,CTR_SRR23389283,CTR_SRR23389284,CTR_SRR23389285,CTR_SRR23389291,CTR_SRR23389292,CTR_SRR23389293,CTR_SRR23389294,CTR_SRR23389295,CTR_SRR23389297,CTR_SRR23389298,CTR_SRR23389299,CTR_SRR23389300,CTR_SRR23389301,CTR_SRR23389302,CTR_SRR23389303,CTR_SRR23389304,CTR_SRR23389305,CTR_SRR23389306,CTR_A_461K_BV0D0,CTR_A_464S_WV0D0,CTR_A_466Y_YV0D0,CTR_A_564P_MV0D0,CTR_A_565K_UV0D0,CTR_A_661R_BV0D0,CTR_A_662W_TV0D0,CTR_A_665S_JV0D0,CTR_A_666J_PV0D0,CTR_A_465N_LV0D0
Enterococcus_faecalis_TX0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterococcus_faecalis_TX1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterococcus_faecalis_TX2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterococcus_faecalis_V583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterococcus_faecium_TX1330,0,0,0,0.064715,0.0024208,0,0,0,0,0.0011915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062892,0.0011893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterococcus_gallinarum_EG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterococcus_hirae_ATCC_9790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049961,0,0,0.0055398,0,0,0,0,0,0,0,0,0,0,0,0
Enterococcus_saccharolyticus_DSM8903,0,0,0,0,0,0.0025927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022461,0,0,0,0,0.0047953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterococcus_sp_7L76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erysipelotrichaceae_bacterium_5_2_54FAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075703,0,0,0,0,0,0,0,0,0,0.0016518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002268,0,0,0.0025159,0,0,0,0
Erysipelotrichaceae_bacterium_sp_3_1_53,0,0,0.0017941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013795,0,0,0,0.0014188,0,0,0,0,0,0.0022583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010469,0,0,0,0,0,0,0,0,0,0,0,0.0013402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_albertii_TW07627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011063,0,0
Escherichia_coli_O157_H7_str_Sakai,0,0,0,0.0014007,0.0031901,0,0,0,0,0,0,0,0,0,0,0,0,0.0012048,0,0,0,0,0,0,0,0.001849,0,0,0.0010909,0,0,0,0.0030336,0,0,0,0,0,0,0,0,0,0,0.002937,0.0032397,0,0,0,0,0,0.0032816,0,0,0,0,0,0,0,0,0,0,0.0035834,0,0,0.0094673,0,0,0.0013429,0,0,0.0021638,0,0,0,0.0026911,0.0054667,0.0086221,0.0055321,0.0015147,0,0.0024341,0,0,0.022404,0,0
Escherichia_coli_SE11,0,0,0,0.0033183,0.0084282,0,0,0,0,0.0029368,0,0,0,0,0,0,0,0.0021355,0,0,0,0,0,0,0,0.0067984,0,0.0022205,0.0015176,0.0019765,0.001096,0.0020264,0.010135,0,0,0,0,0.0010607,0,0,0,0.0039866,0,0.0028309,0.0044153,0,0,0,0,0,0.0036946,0,0,0.0018418,0,0,0,0.0031374,0.0021683,0,0.0038017,0.0071641,0,0,0.0093398,0,0,0.0023536,0.0011544,0,0.0044983,0.0016705,0,0,0.0052317,0.016317,0.031512,0.010504,0.0024981,0.0014603,0.0066178,0,0.0020172,0.061496,0,0.0011665
Escherichia_coli_UTI89_UPEC,0,0,0,0,0.001191,0,0,0,0.0020491,0,0,0,0,0,0,0.0014396,0,0.0012042,0,0,0,0,0,0,0,0,0,0,0.0021008,0,0,0,0.001525,0,0,0,0,0,0,0,0,0,0,0.00193,0,0.0014866,0,0,0,0,0.013638,0,0,0,0,0,0,0,0.0014961,0,0.0014112,0,0,0,0.057451,0,0,0.0018092,0,0,0.0014016,0,0,0,0,0.0021043,0.0032435,0.013429,0,0,0.0010393,0,0.0031728,0.0059969,0,0
Escherichia_coli_str_K_12_substr_MG1655,0,0,0,0.0034623,0.021071,0,0,0,0,0.0013656,0,0,0,0,0,0,0,0.0010169,0,0,0,0,0,0,0,0.0033725,0,0.0014606,0.0012833,0.0018969,0,0.0018934,0.0047047,0,0,0,0,0,0,0,0,0.0011828,0,0.002225,0.0027054,0,0,0,0,0,0.0057034,0,0,0,0,0,0,0.001518,0,0,0.0011394,0.0053042,0,0,0.010883,0,0,0.0015118,0,0.0012614,0.0038463,0.0017702,0,0,0.007905,0.012974,0.02006,0.0114,0.0014546,0.0020326,0.0034089,0,0.0013466,0.050496,0,0
Escherichia_fergusonii_ATCC_35469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031689,0,0,0,0,0,0.0010111,0,0,0,0,0.0010707,0.0015872,0.0012369,0,0,0,0,0,0.0042664,0,0
Escherichia_sp_1_1_43,0,0,0,0.0034698,0.012402,0,0,0,0,0.0014298,0,0,0,0,0,0.0010263,0,0.0010176,0,0,0,0,0,0,0,0.0031475,0,0.0013968,0.0013704,0.0019905,0,0.0016436,0.0044262,0,0,0,0,0,0,0,0,0.001229,0,0.0023598,0.0028469,0,0,0,0,0,0.0075686,0,0,0,0,0,0,0.0014668,0,0,0.0013021,0.00548,0,0,0.025875,0,0,0.0016264,0,0,0.0038015,0.0015496,0,0,0.0058153,0.012329,0.018666,0.011179,0.0015258,0.0015025,0.0035158,0,0.0014155,0.05024,0,0
Escherichia_sp_3_2_53FAA,0,0,0,0,0.0016202,0,0,0,0.0020813,0,0,0,0,0,0,0.0015093,0,0.0011653,0,0,0,0,0,0,0,0,0,0,0.0021554,0,0,0,0.0015779,0,0,0,0,0,0,0,0,0,0,0.0018907,0,0.0013772,0,0,0,0,0.013328,0,0,0,0,0,0,0,0.0014653,0,0.0013892,0.0010733,0,0,0.05732,0,0,0.0016664,0,0,0.0014475,0,0,0,0,0.0020941,0.0034799,0.013103,0,0,0.0011262,0,0.0029861,0.0070594,0,0
Escherichia_sp_4_1_40B,0,0,0,0.0034219,0.020324,0,0,0,0,0.0014314,0,0,0,0,0,0,0,0.0012314,0,0,0,0,0,0,0,0.0034165,0,0.0014476,0.0014314,0.0019218,0,0.0017392,0.0049913,0,0,0,0,0,0,0,0,0.001405,0,0.0030311,0.002937,0,0,0,0,0.0010639,0.0064968,0,0,0,0,0,0,0.0015379,0,0,0.0013107,0.005574,0,0,0.014229,0,0,0.0016686,0,0.0019833,0.0040072,0.001843,0,0,0.0080864,0.013287,0.020301,0.01184,0.0016612,0.0019588,0.0036899,0,0.0015229,0.048122,0,0
Eubacterium_biforme_DSM_3989,0.030572,0.058428,0,0.054851,0,0.030274,0.0016467,0,0.038918,0,0,0,0,0.0013837,0.0053766,0.054639,0,0.021203,0,0,0,0.022271,0,0.087734,0,0.0030208,0,0,0,0,0.066129,0,0.02449,0.013692,0,0.07357,0,0,0,0,0,0,0,0.0013441,0,0,0,0,0,0,0,0.038804,0.0074303,0,0,0,0,0.021128,0,0,0,0.0039331,0.052785,0,0,0,0,0,0.035762,0,0.012218,0.049246,0,0.0092122,0.014745,0,0,0,0.0061055,0.012219,0,0,0.041993,0.023613,0.061716,0.043411
Eubacterium_dolichum_DSM_3991,0,0,0,0,0,0,0,0,0,0.0017803,0.010416,0.0025757,0,0,0.0011267,0,0,0,0,0,0.0023655,0,0,0.0015289,0.0024434,0,0,0.0011514,0,0.0015562,0,0.014956,0,0.0011893,0,0,0,0,0.0028083,0,0.0020244,0,0,0.0010759,0,0,0,0,0,0.0011251,0.0016971,0,0,0,0,0,0.0013709,0,0.0012055,0,0.0038624,0.00147,0.0031149,0.0021282,0.0019685,0,0.0029649,0,0,0,0,0.0012752,0.0037837,0,0,0.0033732,0.0016483,0,0.0025484,0,0,0,0.0019652,0,0,0.0019535
Eubacterium_eligens_ATCC_27750,0.019863,0.0097298,0.0012072,0.012426,0.040856,0.026666,0.030381,0.044468,0.031503,0.032612,0.023721,0.0060018,0,0.071655,0.042262,0.072038,0.044963,0.050258,0.010878,0.01996,0.15102,0.0083204,0.11837,0.0093873,0.015361,0.029046,0.012815,0.082488,0.0019339,0.029969,0.044141,0.0016071,0.072622,0.0040191,0.0059036,0.041171,0.0068836,0.060574,0.035801,0.064327,0.033931,0.053166,0,0.023329,0.089139,0,0.003691,0.0061506,0,0.068823,0.013009,0.01315,0.0044739,0.0083975,0.0024347,0.006712,0.018305,0.016306,0.0051877,0.018262,0.024715,0.024467,0.031764,0.011245,0.0077118,0.012734,0.013541,0.030026,0.031896,0.0021016,0.0088608,0.020329,0,0.0781,0.024911,0.0069589,0.0023774,0,0.0085617,0.0031544,0,0.0030745,0.026194,0.0028198,0.003347,0.0068574
Eubacterium_hallii_DSM_3353,0.0084588,0.016939,0.020798,0.008267,0.017758,0.024115,0.0014445,0.012799,0.019728,0.019654,0.012886,0.012807,0.011245,0.01065,0.012034,0.011086,0.024412,0.016536,0.013766,0,0.0082618,0.032521,0.016221,0.010371,0.0062011,0.028453,0.010225,0.0021677,0,0.0094849,0.036648,0,0.011251,0.0062435,0.026763,0.016214,0.024467,0.0080802,0.015539,0.016127,0.010365,0.010353,0.011983,0.013399,0.016572,0,0.016166,0.017433,0,0.016422,0.0012978,0.016408,0.013907,0.017722,0.013271,0.0016945,0.012681,0.014894,0.006363,0.0051328,0.009812,0,0.0086375,0.016245,0,0.0063353,0.0042267,0.014221,0.011602,0.015889,0.0020367,0.0082731,0,0.044523,0.0065611,0.0028967,0.017884,0.0016069,0.0034345,0.0036679,0,0.007659,0.0024963,0.0030227,0.0027174,0.0029902
Eubacterium_limosum_KIST612,0,0,0,0,0,0,0,0,0,0,0,0.0013498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eubacterium_rectale_ATCC_33656,0.043261,0.079495,0,0.06491,0.026852,0.0069416,0.001932,0.085569,0.0033943,0.021557,0.0057698,0.048712,0.0059053,0.025169,0.02275,0.0049881,0.050834,0.021188,0.033974,0.037926,0.013366,0.003216,0.0031389,0.07242,0.072939,0.013024,0.088276,0.0070615,0,0.023669,0.025058,0,0.030619,0.0063568,0.0072909,0.058649,0.066568,0.0023808,0.015892,0.0023652,0.051434,0.012849,0.0024253,0.010248,0.0036432,0,0.0049075,0.046254,0,0.032079,0.085254,0.012864,0.0035568,0.0024905,0.059677,0.018357,0.0023139,0.0079087,0.014154,0.0046994,0.020472,0.0020521,0.049825,0.0027168,0.007907,0.0071841,0.035205,0.010783,0.027502,0.0068848,0.001263,0.004251,0,0.016647,0.02914,0.0034321,0.09045,0.0044886,0.0065389,0.023115,0.012591,0.031538,0.025431,0.0076172,0.1504,0.14352
Eubacterium_rectale_M104_1,0.043576,0.07624,0,0.060491,0.026283,0.0084486,0.0018475,0.073632,0.0029924,0.019975,0.0056323,0.042717,0.0062075,0.02353,0.021865,0.0036818,0.046942,0.019415,0.032945,0.036886,0.012808,0.0023479,0.0029626,0.06074,0.067482,0.013403,0.084129,0.0065014,0,0.021697,0.022916,0,0.028985,0.0055625,0.006196,0.056336,0.059852,0,0.015005,0.0033622,0.050669,0.011446,0,0.0093749,0.0035659,0,0.0046499,0.043696,0,0.030378,0.075214,0.011837,0.0024417,0.0019202,0.056432,0.016987,0,0.0072859,0.013796,0.0043075,0.019764,0.0039525,0.046184,0.0040329,0.0080248,0.0062935,0.033576,0.010579,0.024966,0.0044241,0,0.0036402,0,0.01559,0.025989,0.0026463,0.082439,0.0047299,0.0058134,0.021549,0.010852,0.024328,0.024206,0.0073993,0.13525,0.13486
Eubacterium_siraeum_70_3,0.0029835,0.0052564,0,0.0015028,0,0,0,0,0,0.001004,0,0.021416,0,0,0.0027203,0.004924,0.010097,0.014961,0,0,0,0,0.019801,0,0,0.00229,0.0013744,0,0,0,0.0018064,0,0,0,0,0,0,0,0,0.01944,0,0,0.0036871,0,0.0015444,0,0,0.011489,0,0,0,0,0.0015119,0,0.0011369,0,0,0.001217,0,0,0.0011869,0,0,0,0,0,0,0.0023426,0,0,0,0,0,0,0.0031135,0,0.0011454,0,0,0,0,0.0047193,0.0013318,0,0.0016111,0.0019193
Eubacterium_siraeum_DSM_15702,0.0043546,0.0023059,0,0.0021873,0,0,0,0,0,0,0,0.054049,0,0,0.005373,0.0032744,0.013545,0.038316,0.0010735,0,0,0,0.035965,0,0,0.0010167,0,0,0,0,0.0019558,0,0,0,0,0,0,0,0,0.052547,0,0,0.0037661,0,0.0014674,0,0,0.020753,0,0,0,0,0.0012022,0,0.0016373,0,0,0,0,0,0,0,0,0,0,0,0,0.002032,0,0,0,0,0,0,0.00607,0,0,0,0,0,0,0,0,0,0,0.0010409
Eubacterium_sulci_ATCC_35585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020513,0,0,0,0,0,0,0,0
Eubacterium_ventriosum_ATCC_27560,0.003372,0.0047264,0.011125,0.0022025,0.0028247,0.0034723,0.0028306,0.0033788,0.0024593,0.0021862,0.0046358,0.0048866,0.0021005,0.0035618,0.0036507,0.009548,0.0082515,0.00825,0.0034946,0,0.0020654,0.003295,0.0029669,0.0036244,0.0029699,0.0036292,0.0027808,0.0036048,0,0.003191,0.0059579,0,0.0038674,0.0011337,0.0019097,0.0074123,0.0017363,0.003057,0.0064522,0.0053726,0.0064779,0.002437,0.0046941,0.01141,0.0017909,0,0.0014371,0.004548,0,0.0025434,0.001001,0.0026865,0.0046096,0.0027819,0.0020265,0,0.0043365,0.0032419,0.0024852,0.0013216,0.013208,0.0039414,0,0.0038508,0,0.0029436,0.01218,0.0083437,0.002008,0.0051103,0.001418,0,0.0045246,0.0053869,0.0022506,0.0017139,0.0066465,0,0.0045194,0.0085327,0.0028063,0.014271,0.010862,0.003034,0.0020489,0.0045276
Exiguobacterium_aurantiacum_DSM_6208,0.017172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025261,0,0,0,0.029558,0,0,0,0,0,0,0,0,0.018921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faecalibacterium_cf_prausnitzii_KLE1255,0.028241,0.024647,0,0.040105,0.022158,0.031127,0.0048461,0.013666,0.040255,0.029083,0.010538,0.014325,0.0081669,0.037679,0.023131,0.041279,0.022636,0.033053,0.0054931,0,0.01086,0.031661,0.0026428,0.0081065,0.03857,0.027144,0.032381,0.031881,0,0.0097421,0.023379,0,0.065729,0.00164,0.0073321,0.051873,0.04067,0.032128,0.0066752,0.0070362,0.014208,0.077406,0.033351,0.022178,0.035438,0.0053682,0.023786,0.02716,0,0.049829,0,0.037037,0.014243,0.044345,0.029964,0.0031972,0.0041595,0.054614,0.0089277,0.036856,0.0014862,0,0.0061367,0,0,0.01682,0.0065927,0.017213,0.030369,0.029492,0.0022266,0.0092984,0.0018001,0.068385,0.029434,0.0022259,0.099469,0,0.14656,0.036736,0.069577,0.018139,0.057776,0.010012,0.056237,0.053007
Faecalibacterium_prausnitzii_L2_6,0.0266,0.023085,0.001048,0.018466,0.018384,0.033385,0.055875,0.033589,0.045721,0.014031,0.01686,0.014999,0.019473,0.02723,0.021405,0.065198,0.021078,0.020279,0.022222,0,0.080932,0.040073,0.038349,0.012807,0.035218,0.028601,0.039655,0.097413,0,0.055262,0.037825,0,0.0042916,0.0017013,0.11685,0.019737,0.086573,0.053088,0.020566,0.011783,0.025989,0.022389,0.031717,0.039544,0.028725,0.024404,0.010935,0.027496,0,0.048295,0,0.016445,0.019368,0.079156,0.026841,0.048279,0.088332,0.042586,0.031619,0.055679,0.0019616,0,0.0078393,0.0013851,0,0.037932,0.010406,0.064091,0.034053,0.024152,0.0038724,0.012475,0.034557,0.016079,0.035929,0.029633,0.018313,0,0.15312,0.037691,0.053423,0.018426,0.050564,0.014329,0.030584,0.06671
Faecalibacterium_prausnitzii_M21_2,0.01608,0.012164,0,0.014149,0.014,0.026897,0.0044317,0.0081531,0.029124,0.020898,0.0021472,0.013968,0.044056,0.018573,0.013935,0.019003,0.021528,0.014092,0.029038,0,0.0080415,0.048591,0.0026749,0.0048673,0.016012,0.017843,0.011716,0.010489,0,0.0028595,0.01453,0,0.013078,0,0.0060825,0.018853,0.016582,0.011478,0.023497,0.028067,0.010918,0.016736,0.0098066,0.030252,0.0033777,0.0020513,0.0080041,0.011268,0,0.045486,0,0.010423,0.009268,0.011183,0.025517,0.002996,0.0043256,0.041152,0.0054883,0.044258,0.0014218,0,0.0037295,0,0,0.030801,0.007875,0.011197,0.069698,0.013669,0.0036948,0.0094901,0.001991,0.020502,0.0072348,0.0018708,0.010862,0,0.095531,0.017967,0.059674,0.019471,0.023148,0.016497,0.033575,0.029772
Faecalibacterium_prausnitzii_SL3_3,0.015125,0.011638,0,0.013375,0.01321,0.025927,0.0033249,0.0073277,0.027708,0.019441,0.0020526,0.013231,0.043565,0.017494,0.013051,0.017279,0.020046,0.013186,0.027184,0,0.0074151,0.046165,0.0023867,0.0044274,0.019282,0.016923,0.01091,0.0098762,0,0.00258,0.013323,0,0.012398,0,0.0055089,0.017965,0.014452,0.010354,0.022384,0.026328,0.010771,0.015131,0.0093491,0.028137,0.0041445,0.0020496,0.0073208,0.010301,0,0.042223,0,0.0096168,0.0086555,0.010655,0.024643,0.0025349,0.0033537,0.03946,0.0049331,0.041862,0.0014225,0,0.003615,0,0,0.029472,0.0073617,0.0097846,0.067735,0.012266,0.0034885,0.0092052,0.0017372,0.019194,0.0066537,0.0018751,0.01037,0,0.091398,0.016907,0.057105,0.018685,0.021979,0.016094,0.032373,0.027207
Fusobacterium_mortiferum_ATCC_9817,0,0,0,0.0024049,0,0,0,0,0,0,0.035032,0,0,0,0.001649,0,0,0,0,0,0.012236,0,0.0046709,0,0.0059517,0,0,0,0,0.0066446,0,0.070931,0,0,0,0,0.0010563,0,0.0043243,0.0050317,0,0,0,0,0,0.0011745,0,0,0.072855,0,0,0,0,0,0,0.0068389,0,0,0,0,0.0041125,0.025448,0.0090557,0,0.003116,0.021006,0.0065892,0,0,0,0.010114,0.0094692,0.014112,0,0,0.030978,0,0.0013848,0,0,0.0043434,0,0,0.0012201,0,0
Fusobacterium_ulcerans_ATCC_49185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021901,0,0,0,0,0,0,0.0010158,0,0,0,0,0,0.0050396,0.0046534,0,0,0.0013341,0.0022371,0,0,0,0.0019804,0,0.0017755,0,0,0.018879,0,0,0,0,0,0,0,0,0,0
Fusobacterium_varium_ATCC_27725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021558,0,0,0,0,0,0,0,0,0,0,0,0,0.004499,0.0039003,0,0,0.0012687,0.0018173,0,0,0,0.001621,0,0.0016023,0,0,0.016069,0,0,0,0,0,0,0,0,0,0
Gemella_sanguinis_M325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017066,0,0,0,0,0,0,0,0
Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,0,0,0,0,0,0,0,0,0,0,0,0.0011799,0.0010984,0,0,0.0012892,0,0,0,0,0,0.0018037,0,0,0,0.0013155,0,0,0,0,0,0,0,0,0.0012641,0,0.0010369,0,0,0,0,0,0.0015798,0,0,0,0,0,0,0.0012616,0,0,0,0.0016711,0.0010038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Granulicatella_adiacens_ATCC_49175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010523,0,0,0,0,0,0,0,0
Haemophilus_parainfluenzae_T3T1,0,0.0053953,0,0,0,0,0.003083,0,0,0.0014484,0,0,0,0.0014594,0.0010102,0,0,0,0.030708,0,0.0011638,0,0,0.0056243,0.0032416,0,0,0,0,0,0.0081605,0,0,0,0,0,0,0,0,0,0,0.0020846,0,0,0.0023744,0.0057222,0,0,0.0041259,0,0,0.00286,0,0,0,0,0,0,0,0.015322,0,0.0025185,0,0.009044,0.032522,0,0,0,0.007333,0.0011987,0.0039469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012153,0
Haemophilus_sputorum_CCUG_13788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helicobacter_pullorum_MIT_98_5489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010388,0,0,0,0,0,0,0,0,0,0,0
Holdemania_filiformis_VPI_J1_31B_1_DSM_12042,0.0016771,0,0,0,0,0,0,0,0,0,0,0.0015223,0,0,0,0.0023475,0,0,0,0,0,0.0012483,0.0010068,0,0.0010018,0.0018446,0,0,0.0041065,0.0014031,0,0,0,0,0,0,0,0.0012117,0,0,0,0,0,0,0,0,0,0,0,0.0010004,0,0,0,0,0,0,0,0,0,0,0.0011279,0,0.0012921,0.0014933,0,0,0,0.0016344,0,0,0,0,0,0.0019945,0.0012232,0,0.0022137,0,0.0048203,0.0010209,0.0028595,0.0024969,0.0016246,0.0019781,0.0015974,0.0027557
